"gss_code","gss_name","geography","sex","date","ratio","ratio_lower","ratio_upper","ratio_type","gp_count","actual_births"
"E06000035","Medway","LAD23","persons","01/09/2019",1.134104457,NA,NA,"interpolated",2992,NA
"E06000035","Medway","LAD23","persons","01/10/2019",1.133626078,NA,NA,"interpolated",2970.2,NA
"E06000035","Medway","LAD23","persons","01/11/2019",1.1331477,NA,NA,"interpolated",2981.8,NA
"E06000035","Medway","LAD23","persons","01/12/2019",1.132669321,NA,NA,"interpolated",2935.1,NA
"E06000035","Medway","LAD23","persons","01/01/2020",1.132190942,NA,NA,"actual",2941.2,3330
"E06000035","Medway","LAD23","persons","01/02/2020",1.133298272,NA,NA,"interpolated",2966.3,NA
"E06000035","Medway","LAD23","persons","01/03/2020",1.134405601,NA,NA,"interpolated",2959.9,NA
"E06000035","Medway","LAD23","persons","01/04/2020",1.13551293,NA,NA,"interpolated",2922.5,NA
"E06000035","Medway","LAD23","persons","01/05/2020",1.13662026,NA,NA,"interpolated",2922.8,NA
"E06000035","Medway","LAD23","persons","01/06/2020",1.137727589,NA,NA,"interpolated",2925.7,NA
"E06000035","Medway","LAD23","persons","01/07/2020",1.138834918,NA,NA,"actual",2933.7,3341
"E06000035","Medway","LAD23","persons","01/08/2020",1.137191846,NA,NA,"interpolated",2964,NA
"E06000035","Medway","LAD23","persons","01/09/2020",1.135548775,NA,NA,"interpolated",2952.7,NA
"E06000035","Medway","LAD23","persons","01/10/2020",1.133905703,NA,NA,"interpolated",2932.6,NA
"E06000035","Medway","LAD23","persons","01/11/2020",1.132262631,NA,NA,"interpolated",2939.7,NA
"E06000035","Medway","LAD23","persons","01/12/2020",1.130619559,NA,NA,"interpolated",2936.2,NA
"E06000035","Medway","LAD23","persons","01/01/2021",1.128976487,NA,NA,"actual",2892,3265
"E06000035","Medway","LAD23","persons","01/02/2021",1.127366702,NA,NA,"interpolated",2838.3,NA
"E06000035","Medway","LAD23","persons","01/03/2021",1.125756917,NA,NA,"interpolated",2847.8,NA
"E06000035","Medway","LAD23","persons","01/04/2021",1.124147132,NA,NA,"interpolated",2866.5,NA
"E06000035","Medway","LAD23","persons","01/05/2021",1.122537347,NA,NA,"interpolated",2838.5,NA
"E06000035","Medway","LAD23","persons","01/06/2021",1.120927561,NA,NA,"interpolated",2807.2,NA
"E06000035","Medway","LAD23","persons","01/07/2021",1.119317776,NA,NA,"actual",2802.6,3137
"E06000035","Medway","LAD23","persons","01/08/2021",1.121044517,NA,NA,"interpolated",2757.5,NA
"E06000035","Medway","LAD23","persons","01/09/2021",1.122771258,NA,NA,"interpolated",2779.1,NA
"E06000035","Medway","LAD23","persons","01/10/2021",1.124497999,NA,NA,"interpolated",2819.4,NA
"E06000035","Medway","LAD23","persons","01/11/2021",1.12622474,NA,NA,"interpolated",2794.7,NA
"E06000035","Medway","LAD23","persons","01/12/2021",1.12795148,NA,NA,"interpolated",2869.1,NA
"E06000035","Medway","LAD23","persons","01/01/2022",1.129678221,NA,NA,"actual",2896.4,3272
"E06000035","Medway","LAD23","persons","01/02/2022",1.127531319,NA,NA,"interpolated",2925.9,NA
"E06000035","Medway","LAD23","persons","01/03/2022",1.125384418,NA,NA,"interpolated",2952.6,NA
"E06000035","Medway","LAD23","persons","01/04/2022",1.123237516,NA,NA,"interpolated",2991,NA
"E06000035","Medway","LAD23","persons","01/05/2022",1.121090614,NA,NA,"interpolated",3012.8,NA
"E06000035","Medway","LAD23","persons","01/06/2022",1.118943712,NA,NA,"interpolated",2987,NA
"E06000035","Medway","LAD23","persons","01/07/2022",1.11679681,NA,NA,"actual",3009.5,3361
"E06000035","Medway","LAD23","persons","01/08/2022",1.117246818,NA,NA,"interpolated",3041.5,NA
"E06000035","Medway","LAD23","persons","01/09/2022",1.117696825,NA,NA,"interpolated",3000.5,NA
"E06000035","Medway","LAD23","persons","01/10/2022",1.118146833,NA,NA,"interpolated",2974.9,NA
"E06000035","Medway","LAD23","persons","01/11/2022",1.11859684,NA,NA,"interpolated",2969,NA
"E06000035","Medway","LAD23","persons","01/12/2022",1.119046848,NA,NA,"interpolated",2966.4,NA
"E06000035","Medway","LAD23","persons","01/01/2023",1.119496855,NA,NA,"actual",2941.5,3293
"E06000035","Medway","LAD23","persons","01/02/2023",1.11741882,NA,NA,"interpolated",3000.5,NA
"E06000035","Medway","LAD23","persons","01/03/2023",1.115340785,NA,NA,"interpolated",2987.2,NA
"E06000035","Medway","LAD23","persons","01/04/2023",1.11326275,NA,NA,"interpolated",2953.2,NA
"E06000035","Medway","LAD23","persons","01/05/2023",1.111184715,NA,NA,"interpolated",2933.6,NA
"E06000035","Medway","LAD23","persons","01/06/2023",1.10910668,NA,NA,"interpolated",2942,NA
"E06000035","Medway","LAD23","persons","01/07/2023",1.107028645,NA,NA,"actual",2939.4,3254
"E06000035","Medway","LAD23","persons","01/08/2023",1.110086768,NA,NA,"interpolated",2915.3,NA
"E06000035","Medway","LAD23","persons","01/09/2023",1.113144891,NA,NA,"interpolated",2929.7,NA
"E06000035","Medway","LAD23","persons","01/10/2023",1.116203013,NA,NA,"interpolated",2915.6,NA
"E06000035","Medway","LAD23","persons","01/11/2023",1.119261136,NA,NA,"interpolated",2925.3,NA
"E06000035","Medway","LAD23","persons","01/12/2023",1.122319259,NA,NA,"interpolated",2946.9,NA
"E06000035","Medway","LAD23","persons","01/01/2024",1.125377381,NA,NA,"actual",2881.7,3243
"E06000035","Medway","LAD23","persons","01/02/2024",1.124541039,1.087377799,1.161704278,"predicted",2923.6,NA
"E06000035","Medway","LAD23","persons","01/03/2024",1.123704696,1.086541457,1.160867936,"predicted",2950.1,NA
"E06000035","Medway","LAD23","persons","01/04/2024",1.122868354,1.085705114,1.160031593,"predicted",2946.9,NA
"E06000035","Medway","LAD23","persons","01/05/2024",1.122032011,1.084868772,1.159195251,"predicted",2950.9,NA
"E06000035","Medway","LAD23","persons","01/06/2024",1.121195669,1.084032429,1.158358908,"predicted",2961.7,NA
"E06000035","Medway","LAD23","persons","01/07/2024",1.120359326,1.083196087,1.157522566,"predicted",2931.1,NA
"E06000035","Medway","LAD23","persons","01/08/2024",1.120359326,1.082070321,1.158648332,"predicted",2914.9,NA
"E06000035","Medway","LAD23","persons","01/09/2024",1.120359326,1.080944555,1.159774098,"predicted",2872.7,NA
"E06000035","Medway","LAD23","persons","01/10/2024",1.120359326,1.079818789,1.160899864,"predicted",2920,NA
"E06000035","Medway","LAD23","persons","01/11/2024",1.120359326,1.078693023,1.162025629,"predicted",2932.2,NA
"E06000035","Medway","LAD23","persons","01/12/2024",1.120359326,1.077567257,1.163151395,"predicted",2923.9,NA
"E06000035","Medway","LAD23","persons","01/01/2025",1.120359326,1.076441491,1.164277161,"predicted",2877.6,NA
"E06000035","Medway","LAD23","persons","01/02/2025",1.120359326,1.075467146,1.165251506,"predicted",2885.1,NA
"E06000035","Medway","LAD23","persons","01/03/2025",1.120359326,1.074492802,1.166225851,"predicted",2847.2,NA
"E06000035","Medway","LAD23","persons","01/04/2025",1.120359326,1.073518457,1.167200196,"predicted",2826.1,NA
"E06000035","Medway","LAD23","persons","01/05/2025",1.120359326,1.072544112,1.16817454,"predicted",2841.5,NA
"E06000035","Medway","LAD23","persons","01/06/2025",1.120359326,1.071569767,1.169148885,"predicted",2838.1,NA
"E06000035","Medway","LAD23","persons","01/07/2025",1.120359326,1.070595423,1.17012323,"predicted",NA,NA
"E06000035","Medway","LAD23","persons","01/08/2025",1.120359326,1.069724079,1.170994573,"predicted",NA,NA
"E06000035","Medway","LAD23","persons","01/09/2025",1.120359326,1.068852736,1.171865916,"predicted",NA,NA
"E06000035","Medway","LAD23","persons","01/10/2025",1.120359326,1.067981393,1.172737259,"predicted",NA,NA
"E06000035","Medway","LAD23","persons","01/11/2025",1.120359326,1.06711005,1.173608603,"predicted",NA,NA
"E06000035","Medway","LAD23","persons","01/12/2025",1.120359326,1.066238707,1.174479946,"predicted",NA,NA
"E06000035","Medway","LAD23","persons","01/01/2026",1.120359326,1.065367364,1.175351289,"predicted",NA,NA
"E06000035","Medway","LAD23","persons","01/02/2026",1.120359326,1.064571954,1.176146698,"predicted",NA,NA
"E06000035","Medway","LAD23","persons","01/03/2026",1.120359326,1.063776545,1.176942108,"predicted",NA,NA
"E06000035","Medway","LAD23","persons","01/04/2026",1.120359326,1.062981135,1.177737517,"predicted",NA,NA
"E06000035","Medway","LAD23","persons","01/05/2026",1.120359326,1.062185726,1.178532927,"predicted",NA,NA
"E06000035","Medway","LAD23","persons","01/06/2026",1.120359326,1.061390316,1.179328336,"predicted",NA,NA
"E06000035","Medway","LAD23","persons","01/07/2026",1.120359326,1.060594907,1.180123746,"predicted",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/01/2015",1.098821132,NA,NA,"actual",1374.2,1510
"E06000036","Bracknell Forest","LAD23","persons","01/02/2015",1.104064737,NA,NA,"interpolated",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/03/2015",1.109308342,NA,NA,"interpolated",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/04/2015",1.114551947,NA,NA,"interpolated",1311.3,NA
"E06000036","Bracknell Forest","LAD23","persons","01/05/2015",1.119795551,NA,NA,"interpolated",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/06/2015",1.125039156,NA,NA,"interpolated",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/07/2015",1.130282761,NA,NA,"actual",1315.6,1487
"E06000036","Bracknell Forest","LAD23","persons","01/08/2015",1.127642265,NA,NA,"interpolated",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/09/2015",1.125001769,NA,NA,"interpolated",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/10/2015",1.122361273,NA,NA,"interpolated",1315,NA
"E06000036","Bracknell Forest","LAD23","persons","01/11/2015",1.119720776,NA,NA,"interpolated",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/12/2015",1.11708028,NA,NA,"interpolated",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/01/2016",1.114439784,NA,NA,"actual",1335.2,1488
"E06000036","Bracknell Forest","LAD23","persons","01/02/2016",1.125401535,NA,NA,"interpolated",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/03/2016",1.136363285,NA,NA,"interpolated",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/04/2016",1.147325035,NA,NA,"interpolated",1272.7,NA
"E06000036","Bracknell Forest","LAD23","persons","01/05/2016",1.158286785,NA,NA,"interpolated",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/06/2016",1.169248536,NA,NA,"interpolated",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/07/2016",1.180210286,NA,NA,"actual",1226.9,1448
"E06000036","Bracknell Forest","LAD23","persons","01/08/2016",1.185026084,NA,NA,"interpolated",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/09/2016",1.189841881,NA,NA,"interpolated",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/10/2016",1.194657679,NA,NA,"interpolated",1174.5,NA
"E06000036","Bracknell Forest","LAD23","persons","01/11/2016",1.199473477,NA,NA,"interpolated",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/12/2016",1.204289274,NA,NA,"interpolated",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/01/2017",1.209105072,NA,NA,"actual",1155.4,1397
"E06000036","Bracknell Forest","LAD23","persons","01/02/2017",1.199182466,NA,NA,"interpolated",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/03/2017",1.189259859,NA,NA,"interpolated",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/04/2017",1.179337253,NA,NA,"interpolated",1201,NA
"E06000036","Bracknell Forest","LAD23","persons","01/05/2017",1.169414647,NA,NA,"interpolated",1188.9,NA
"E06000036","Bracknell Forest","LAD23","persons","01/06/2017",1.15949204,NA,NA,"interpolated",1212.5,NA
"E06000036","Bracknell Forest","LAD23","persons","01/07/2017",1.149569434,NA,NA,"actual",1196.1,1375
"E06000036","Bracknell Forest","LAD23","persons","01/08/2017",1.143993486,NA,NA,"interpolated",1200.8,NA
"E06000036","Bracknell Forest","LAD23","persons","01/09/2017",1.138417537,NA,NA,"interpolated",1227,NA
"E06000036","Bracknell Forest","LAD23","persons","01/10/2017",1.132841589,NA,NA,"interpolated",1246.3,NA
"E06000036","Bracknell Forest","LAD23","persons","01/11/2017",1.127265641,NA,NA,"interpolated",1260.4,NA
"E06000036","Bracknell Forest","LAD23","persons","01/12/2017",1.121689692,NA,NA,"interpolated",1278.7,NA
"E06000036","Bracknell Forest","LAD23","persons","01/01/2018",1.116113744,NA,NA,"actual",1266,1413
"E06000036","Bracknell Forest","LAD23","persons","01/02/2018",1.122609596,NA,NA,"interpolated",1258.2,NA
"E06000036","Bracknell Forest","LAD23","persons","01/03/2018",1.129105447,NA,NA,"interpolated",1243.8,NA
"E06000036","Bracknell Forest","LAD23","persons","01/04/2018",1.135601299,NA,NA,"interpolated",1258.5,NA
"E06000036","Bracknell Forest","LAD23","persons","01/05/2018",1.14209715,NA,NA,"interpolated",1238.7,NA
"E06000036","Bracknell Forest","LAD23","persons","01/06/2018",1.148593002,NA,NA,"interpolated",1256.6,NA
"E06000036","Bracknell Forest","LAD23","persons","01/07/2018",1.155088853,NA,NA,"actual",1238,1430
"E06000036","Bracknell Forest","LAD23","persons","01/08/2018",1.154398973,NA,NA,"interpolated",1243.4,NA
"E06000036","Bracknell Forest","LAD23","persons","01/09/2018",1.153709093,NA,NA,"interpolated",1240.6,NA
"E06000036","Bracknell Forest","LAD23","persons","01/10/2018",1.153019214,NA,NA,"interpolated",1219.7,NA
"E06000036","Bracknell Forest","LAD23","persons","01/11/2018",1.152329334,NA,NA,"interpolated",1210.7,NA
"E06000036","Bracknell Forest","LAD23","persons","01/12/2018",1.151639454,NA,NA,"interpolated",1219.2,NA
"E06000036","Bracknell Forest","LAD23","persons","01/01/2019",1.150949574,NA,NA,"actual",1221.6,1406
"E06000036","Bracknell Forest","LAD23","persons","01/02/2019",1.145955169,NA,NA,"interpolated",1233.4,NA
"E06000036","Bracknell Forest","LAD23","persons","01/03/2019",1.140960764,NA,NA,"interpolated",1236.1,NA
"E06000036","Bracknell Forest","LAD23","persons","01/04/2019",1.135966359,NA,NA,"interpolated",1238.8,NA
"E06000036","Bracknell Forest","LAD23","persons","01/05/2019",1.130971954,NA,NA,"interpolated",1235.7,NA
"E06000036","Bracknell Forest","LAD23","persons","01/06/2019",1.125977549,NA,NA,"interpolated",1217.6,NA
"E06000036","Bracknell Forest","LAD23","persons","01/07/2019",1.120983144,NA,NA,"actual",1204.3,1350
"E06000036","Bracknell Forest","LAD23","persons","01/08/2019",1.117432543,NA,NA,"interpolated",1210.4,NA
"E06000036","Bracknell Forest","LAD23","persons","01/09/2019",1.113881943,NA,NA,"interpolated",1197.6,NA
"E06000036","Bracknell Forest","LAD23","persons","01/10/2019",1.110331342,NA,NA,"interpolated",1189.2,NA
"E06000036","Bracknell Forest","LAD23","persons","01/11/2019",1.106780742,NA,NA,"interpolated",1199,NA
"E06000036","Bracknell Forest","LAD23","persons","01/12/2019",1.103230142,NA,NA,"interpolated",1216.1,NA
"E06000036","Bracknell Forest","LAD23","persons","01/01/2020",1.099679541,NA,NA,"actual",1185.8,1304
"E06000036","Bracknell Forest","LAD23","persons","01/02/2020",1.096052791,NA,NA,"interpolated",1210,NA
"E06000036","Bracknell Forest","LAD23","persons","01/03/2020",1.092426041,NA,NA,"interpolated",1221.3,NA
"E06000036","Bracknell Forest","LAD23","persons","01/04/2020",1.08879929,NA,NA,"interpolated",1232.3,NA
"E06000036","Bracknell Forest","LAD23","persons","01/05/2020",1.08517254,NA,NA,"interpolated",1286.7,NA
"E06000036","Bracknell Forest","LAD23","persons","01/06/2020",1.081545789,NA,NA,"interpolated",1277.3,NA
"E06000036","Bracknell Forest","LAD23","persons","01/07/2020",1.077919039,NA,NA,"actual",1282.1,1382
"E06000036","Bracknell Forest","LAD23","persons","01/08/2020",1.077164708,NA,NA,"interpolated",1303,NA
"E06000036","Bracknell Forest","LAD23","persons","01/09/2020",1.076410377,NA,NA,"interpolated",1275.5,NA
"E06000036","Bracknell Forest","LAD23","persons","01/10/2020",1.075656046,NA,NA,"interpolated",1273.1,NA
"E06000036","Bracknell Forest","LAD23","persons","01/11/2020",1.074901715,NA,NA,"interpolated",1262.5,NA
"E06000036","Bracknell Forest","LAD23","persons","01/12/2020",1.074147385,NA,NA,"interpolated",1267.9,NA
"E06000036","Bracknell Forest","LAD23","persons","01/01/2021",1.073393054,NA,NA,"actual",1272.6,1366
"E06000036","Bracknell Forest","LAD23","persons","01/02/2021",1.080038456,NA,NA,"interpolated",1240.7,NA
"E06000036","Bracknell Forest","LAD23","persons","01/03/2021",1.086683859,NA,NA,"interpolated",1223.9,NA
"E06000036","Bracknell Forest","LAD23","persons","01/04/2021",1.093329262,NA,NA,"interpolated",1216,NA
"E06000036","Bracknell Forest","LAD23","persons","01/05/2021",1.099974665,NA,NA,"interpolated",1235.8,NA
"E06000036","Bracknell Forest","LAD23","persons","01/06/2021",1.106620068,NA,NA,"interpolated",1215.8,NA
"E06000036","Bracknell Forest","LAD23","persons","01/07/2021",1.113265471,NA,NA,"actual",1237.8,1378
"E06000036","Bracknell Forest","LAD23","persons","01/08/2021",1.112193475,NA,NA,"interpolated",1234.6,NA
"E06000036","Bracknell Forest","LAD23","persons","01/09/2021",1.111121479,NA,NA,"interpolated",1251.1,NA
"E06000036","Bracknell Forest","LAD23","persons","01/10/2021",1.110049482,NA,NA,"interpolated",1276.5,NA
"E06000036","Bracknell Forest","LAD23","persons","01/11/2021",1.108977486,NA,NA,"interpolated",1306,NA
"E06000036","Bracknell Forest","LAD23","persons","01/12/2021",1.10790549,NA,NA,"interpolated",1321.5,NA
"E06000036","Bracknell Forest","LAD23","persons","01/01/2022",1.106833494,NA,NA,"actual",1350.7,1495
"E06000036","Bracknell Forest","LAD23","persons","01/02/2022",1.10099831,NA,NA,"interpolated",1362.1,NA
"E06000036","Bracknell Forest","LAD23","persons","01/03/2022",1.095163127,NA,NA,"interpolated",1380.3,NA
"E06000036","Bracknell Forest","LAD23","persons","01/04/2022",1.089327943,NA,NA,"interpolated",1371.3,NA
"E06000036","Bracknell Forest","LAD23","persons","01/05/2022",1.083492759,NA,NA,"interpolated",1369,NA
"E06000036","Bracknell Forest","LAD23","persons","01/06/2022",1.077657576,NA,NA,"interpolated",1383.5,NA
"E06000036","Bracknell Forest","LAD23","persons","01/07/2022",1.071822392,NA,NA,"actual",1360.3,1458
"E06000036","Bracknell Forest","LAD23","persons","01/08/2022",1.08126264,NA,NA,"interpolated",1328.4,NA
"E06000036","Bracknell Forest","LAD23","persons","01/09/2022",1.090702888,NA,NA,"interpolated",1334.2,NA
"E06000036","Bracknell Forest","LAD23","persons","01/10/2022",1.100143136,NA,NA,"interpolated",1297.2,NA
"E06000036","Bracknell Forest","LAD23","persons","01/11/2022",1.109583384,NA,NA,"interpolated",1283.6,NA
"E06000036","Bracknell Forest","LAD23","persons","01/12/2022",1.119023632,NA,NA,"interpolated",1271.9,NA
"E06000036","Bracknell Forest","LAD23","persons","01/01/2023",1.12846388,NA,NA,"actual",1248.6,1409
"E06000036","Bracknell Forest","LAD23","persons","01/02/2023",1.128736515,NA,NA,"interpolated",1240.5,NA
"E06000036","Bracknell Forest","LAD23","persons","01/03/2023",1.12900915,NA,NA,"interpolated",1216.9,NA
"E06000036","Bracknell Forest","LAD23","persons","01/04/2023",1.129281785,NA,NA,"interpolated",1199.2,NA
"E06000036","Bracknell Forest","LAD23","persons","01/05/2023",1.12955442,NA,NA,"interpolated",1175.2,NA
"E06000036","Bracknell Forest","LAD23","persons","01/06/2023",1.129827055,NA,NA,"interpolated",1171.1,NA
"E06000036","Bracknell Forest","LAD23","persons","01/07/2023",1.13009969,NA,NA,"actual",1193.7,1349
"E06000036","Bracknell Forest","LAD23","persons","01/08/2023",1.123068423,NA,NA,"interpolated",1166.5,NA
"E06000036","Bracknell Forest","LAD23","persons","01/09/2023",1.116037156,NA,NA,"interpolated",1180.3,NA
"E06000036","Bracknell Forest","LAD23","persons","01/10/2023",1.109005889,NA,NA,"interpolated",1164.6,NA
"E06000036","Bracknell Forest","LAD23","persons","01/11/2023",1.101974622,NA,NA,"interpolated",1169.5,NA
"E06000036","Bracknell Forest","LAD23","persons","01/12/2023",1.094943355,NA,NA,"interpolated",1168.2,NA
"E06000036","Bracknell Forest","LAD23","persons","01/01/2024",1.087912088,NA,NA,"actual",1183,1287
"E06000036","Bracknell Forest","LAD23","persons","01/02/2024",1.090324222,1.025535118,1.155113326,"predicted",1185.9,NA
"E06000036","Bracknell Forest","LAD23","persons","01/03/2024",1.092736356,1.027947252,1.15752546,"predicted",1193.5,NA
"E06000036","Bracknell Forest","LAD23","persons","01/04/2024",1.09514849,1.030359386,1.159937594,"predicted",1184.6,NA
"E06000036","Bracknell Forest","LAD23","persons","01/05/2024",1.097560624,1.032771521,1.162349728,"predicted",1213.6,NA
"E06000036","Bracknell Forest","LAD23","persons","01/06/2024",1.099972759,1.035183655,1.164761863,"predicted",1214.7,NA
"E06000036","Bracknell Forest","LAD23","persons","01/07/2024",1.102384893,1.037595789,1.167173997,"predicted",1212.8,NA
"E06000036","Bracknell Forest","LAD23","persons","01/08/2024",1.102384893,1.035977107,1.168792679,"predicted",1230,NA
"E06000036","Bracknell Forest","LAD23","persons","01/09/2024",1.102384893,1.034358424,1.170411361,"predicted",1224.4,NA
"E06000036","Bracknell Forest","LAD23","persons","01/10/2024",1.102384893,1.032739742,1.172030044,"predicted",1218.8,NA
"E06000036","Bracknell Forest","LAD23","persons","01/11/2024",1.102384893,1.03112106,1.173648726,"predicted",1230.8,NA
"E06000036","Bracknell Forest","LAD23","persons","01/12/2024",1.102384893,1.029502377,1.175267408,"predicted",1234.6,NA
"E06000036","Bracknell Forest","LAD23","persons","01/01/2025",1.102384893,1.027883695,1.176886091,"predicted",1237.6,NA
"E06000036","Bracknell Forest","LAD23","persons","01/02/2025",1.102384893,1.026452949,1.178316836,"predicted",1263.6,NA
"E06000036","Bracknell Forest","LAD23","persons","01/03/2025",1.102384893,1.025022203,1.179747582,"predicted",1226.9,NA
"E06000036","Bracknell Forest","LAD23","persons","01/04/2025",1.102384893,1.023591458,1.181178328,"predicted",1233.2,NA
"E06000036","Bracknell Forest","LAD23","persons","01/05/2025",1.102384893,1.022160712,1.182609074,"predicted",1214.6,NA
"E06000036","Bracknell Forest","LAD23","persons","01/06/2025",1.102384893,1.020729966,1.184039819,"predicted",1206.3,NA
"E06000036","Bracknell Forest","LAD23","persons","01/07/2025",1.102384893,1.01929922,1.185470565,"predicted",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/08/2025",1.102384893,1.01800305,1.186766736,"predicted",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/09/2025",1.102384893,1.016706879,1.188062906,"predicted",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/10/2025",1.102384893,1.015410709,1.189359077,"predicted",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/11/2025",1.102384893,1.014114538,1.190655247,"predicted",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/12/2025",1.102384893,1.012818368,1.191951418,"predicted",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/01/2026",1.102384893,1.011522197,1.193247588,"predicted",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/02/2026",1.102384893,1.01032854,1.194441246,"predicted",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/03/2026",1.102384893,1.009134883,1.195634903,"predicted",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/04/2026",1.102384893,1.007941225,1.19682856,"predicted",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/05/2026",1.102384893,1.006747568,1.198022218,"predicted",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/06/2026",1.102384893,1.005553911,1.199215875,"predicted",NA,NA
"E06000036","Bracknell Forest","LAD23","persons","01/07/2026",1.102384893,1.004360253,1.200409532,"predicted",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/01/2015",1.06296275,NA,NA,"actual",1742.3,1852
"E06000037","West Berkshire","LAD23","persons","01/02/2015",1.064148536,NA,NA,"interpolated",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/03/2015",1.065334321,NA,NA,"interpolated",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/04/2015",1.066520107,NA,NA,"interpolated",1709.6,NA
"E06000037","West Berkshire","LAD23","persons","01/05/2015",1.067705892,NA,NA,"interpolated",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/06/2015",1.068891678,NA,NA,"interpolated",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/07/2015",1.070077464,NA,NA,"actual",1665.3,1782
"E06000037","West Berkshire","LAD23","persons","01/08/2015",1.069392002,NA,NA,"interpolated",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/09/2015",1.068706541,NA,NA,"interpolated",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/10/2015",1.068021079,NA,NA,"interpolated",1654,NA
"E06000037","West Berkshire","LAD23","persons","01/11/2015",1.067335618,NA,NA,"interpolated",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/12/2015",1.066650156,NA,NA,"interpolated",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/01/2016",1.065964695,NA,NA,"actual",1614.5,1721
"E06000037","West Berkshire","LAD23","persons","01/02/2016",1.064686124,NA,NA,"interpolated",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/03/2016",1.063407553,NA,NA,"interpolated",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/04/2016",1.062128982,NA,NA,"interpolated",1610.1,NA
"E06000037","West Berkshire","LAD23","persons","01/05/2016",1.060850411,NA,NA,"interpolated",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/06/2016",1.05957184,NA,NA,"interpolated",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/07/2016",1.058293269,NA,NA,"actual",1664,1761
"E06000037","West Berkshire","LAD23","persons","01/08/2016",1.063258208,NA,NA,"interpolated",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/09/2016",1.068223147,NA,NA,"interpolated",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/10/2016",1.073188085,NA,NA,"interpolated",1632.3,NA
"E06000037","West Berkshire","LAD23","persons","01/11/2016",1.078153024,NA,NA,"interpolated",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/12/2016",1.083117963,NA,NA,"interpolated",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/01/2017",1.088082902,NA,NA,"actual",1621.2,1764
"E06000037","West Berkshire","LAD23","persons","01/02/2017",1.090507309,NA,NA,"interpolated",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/03/2017",1.092931717,NA,NA,"interpolated",NA,NA
"E06000037","West Berkshire","LAD23","persons","01/04/2017",1.095356124,NA,NA,"interpolated",1629.2,NA
"E06000037","West Berkshire","LAD23","persons","01/05/2017",1.097780532,NA,NA,"interpolated",1584.8,NA
"E06000037","West Berkshire","LAD23","persons","01/06/2017",1.100204939,NA,NA,"interpolated",1538.1,NA
"E06000037","West Berkshire","LAD23","persons","01/07/2017",1.102629347,NA,NA,"actual",1532.7,1690
"E06000037","West Berkshire","LAD23","persons","01/08/2017",1.100625663,NA,NA,"interpolated",1530.5,NA
"E06000037","West Berkshire","LAD23","persons","01/09/2017",1.098621978,NA,NA,"interpolated",1516.9,NA
"E06000037","West Berkshire","LAD23","persons","01/10/2017",1.096618294,NA,NA,"interpolated",1531.6,NA
